date,avg_temp,min_temp,max_temp,rainfall,avg_wind_speed,max_wind_speed,avg_humidity,sunshine_hours,snow_depth,avg_cloud
2021-03-21,5.8,3.1,8.6,0.3,4.0,6.8,65.9,2.9,,6.8
2021-03-22,6.2,1.1,11.1,,3.2,6.9,55.3,11.1,,0.4
2021-03-23,9.1,2.5,16.4,,2.5,5.7,63.5,10.3,,0.3
2021-03-24,10.8,5.7,16.9,,2.4,5.3,61.5,7.9,,4.3
2021-03-25,11.9,6.8,19.0,,2.2,4.9,68.5,9.7,,2.4
2021-03-26,12.6,4.8,20.6,,1.4,2.9,58.4,7.3,,5.5
2021-03-27,12.1,10.2,15.0,25.5,2.5,4.8,70.9,0.0,,9.6
2021-03-28,9.0,7.7,13.0,9.2,3.3,6.4,95.8,0.0,,10.0
2021-03-29,10.2,7.3,14.6,0.2,3.3,6.6,62.3,7.1,,5.5
2021-03-30,10.8,4.1,18.2,,2.2,5.1,47.3,11.1,,0.6
2021-03-31,14.5,5.9,22.9,,1.8,3.6,41.0,11.4,,3.8
2021-04-01,17.7,12.0,24.0,,3.5,6.7,33.0,10.0,,5.3
2021-04-02,17.8,12.5,23.0,0.0,3.2,6.4,35.6,3.4,,8.1
2021-04-03,14.9,10.9,18.0,56.2,3.1,6.3,80.8,0.0,,9.9
2021-04-04,11.9,9.0,15.8,0.6,3.2,5.2,65.8,1.5,,6.3
2021-04-05,11.9,5.4,19.3,,2.4,5.3,47.9,12.0,,2.3
2021-04-06,13.9,9.4,19.2,,2.5,5.4,50.9,10.6,,2.4
2021-04-07,14.1,8.1,20.4,,2.5,6.2,47.5,11.9,,0.0
2021-04-08,13.0,7.2,18.0,,2.7,5.8,34.0,12.1,,0.0
2021-04-09,13.6,7.6,19.6,,2.7,5.8,39.3,11.9,,0.6
2021-04-10,12.6,7.7,18.8,,2.6,4.7,50.0,11.5,,0.5
2021-04-11,15.0,7.5,21.8,,1.7,3.9,45.4,10.6,,3.5
2021-04-12,13.8,11.9,17.8,22.0,2.4,4.8,70.4,0.0,,9.8
2021-04-13,10.4,5.7,13.5,8.0,3.7,5.7,74.0,2.9,,6.6
2021-04-14,8.4,3.1,13.3,,2.9,6.9,58.5,12.4,,0.3
2021-04-15,11.6,6.3,18.3,,2.1,4.7,62.3,11.1,,4.9
2021-04-16,11.3,8.1,14.8,0.7,2.6,5.7,60.0,3.7,,6.9
2021-04-17,9.6,6.0,14.6,0.0,2.6,7.1,56.6,3.5,,3.8
2021-04-18,9.9,5.6,15.3,,3.2,5.7,64.3,11.9,,0.9
2021-04-19,12.2,5.8,19.4,,2.4,4.9,65.3,12.1,,0.0
2021-04-20,14.8,8.1,22.0,,1.9,4.5,55.1,11.0,,2.9
2021-04-21,19.1,10.3,28.2,,1.8,4.3,43.1,11.1,,3.9
2021-04-22,20.9,16.1,27.5,,2.5,5.0,37.9,2.6,,8.9
2021-04-23,19.0,17.0,21.7,0.0,3.2,6.9,41.4,0.3,,9.6
2021-04-24,18.3,15.3,22.2,0.0,2.7,5.2,43.0,1.6,,6.8
2021-04-25,18.2,12.6,24.0,,2.7,5.6,50.0,11.5,,1.1
2021-04-26,16.2,12.3,20.6,,2.6,4.6,51.8,9.2,,4.5
2021-04-27,15.4,12.5,20.0,1.7,2.3,5.0,62.4,0.5,,9.4
2021-04-28,14.5,11.2,18.2,4.7,2.4,4.8,64.1,2.2,,7.9
2021-04-29,14.6,10.9,20.1,3.9,2.3,6.4,54.1,4.4,,7.6
2021-04-30,11.3,8.6,14.6,26.3,2.4,5.2,81.8,1.1,,9.5
2021-05-01,10.2,8.5,15.3,8.0,2.7,6.3,80.8,1.2,,9.4
2021-05-02,12.4,7.3,18.7,1.7,3.1,5.3,67.9,10.8,,2.6
2021-05-03,14.1,8.4,20.3,,2.1,4.9,56.4,11.6,,3.8
2021-05-04,13.8,11.4,15.8,19.6,2.1,4.8,82.6,0.0,,9.6
2021-05-05,13.9,10.3,18.4,0.1,3.5,6.7,64.4,11.5,,2.6
2021-05-06,15.7,7.9,23.1,,2.4,6.5,46.4,10.6,,4.8
2021-05-07,14.4,10.7,17.2,8.8,3.4,6.7,60.3,5.9,,3.1
2021-05-08,14.3,8.9,21.0,,3.4,8.4,66.1,8.9,,1.1
2021-05-09,15.7,10.0,21.8,,3.5,7.9,51.3,13.0,,0.3
2021-05-10,13.2,11.7,14.6,0.0,1.8,4.0,67.9,0.0,,8.6
2021-05-11,18.5,9.4,25.7,,2.7,5.0,48.9,13.2,,6.0
2021-05-12,22.0,16.9,27.7,,2.2,3.7,39.5,11.0,,4.5
2021-05-13,22.9,16.6,29.6,,1.9,4.2,54.4,12.8,,0.0
2021-05-14,24.1,18.0,30.8,,1.7,4.3,60.3,10.8,,7.1
2021-05-15,22.1,20.8,26.2,15.0,1.7,3.6,79.5,0.5,,9.8
2021-05-16,18.4,14.8,20.8,66.9,2.5,4.4,97.6,0.0,,10.0
2021-05-17,15.3,14.2,16.7,3.1,1.6,3.1,93.0,0.0,,9.0
2021-05-18,17.9,13.6,24.5,,1.7,4.5,70.5,8.4,,4.4
2021-05-19,19.9,12.4,26.6,,1.8,4.4,52.3,13.2,,2.6
2021-05-20,18.7,15.6,22.9,0.9,2.5,6.2,59.8,0.0,,9.9
2021-05-21,16.0,14.2,18.2,6.9,1.7,4.2,86.5,0.9,,9.5
2021-05-22,18.6,13.8,23.8,0.2,2.5,6.2,69.3,12.7,,1.5
2021-05-23,19.5,14.3,25.1,,1.7,4.8,64.4,6.0,,6.9
2021-05-24,19.4,16.4,24.5,,2.7,5.6,61.0,9.1,,3.3
2021-05-25,15.3,11.9,19.3,8.3,3.2,7.4,72.3,6.4,,5.3
2021-05-26,18.0,11.5,23.0,0.0,2.9,6.5,58.5,5.3,,7.6
2021-05-27,15.8,13.9,18.7,8.9,2.8,5.2,83.0,0.5,,6.5
2021-05-28,15.3,12.4,19.7,12.3,2.6,5.0,86.0,1.9,,8.6
2021-05-29,15.4,12.8,19.1,0.3,2.2,3.7,79.8,3.9,,5.1
2021-05-30,18.4,10.8,26.3,18.1,2.1,7.6,73.0,11.6,,3.9
2021-05-31,19.9,16.5,23.8,4.0,1.8,3.5,78.9,2.0,,7.4
2021-06-01,20.2,15.9,23.9,3.2,2.2,5.4,74.6,1.9,,8.1
2021-06-02,23.2,16.6,29.7,,2.1,4.5,64.4,11.9,,3.4
2021-06-03,19.1,14.6,22.7,18.1,1.8,7.5,80.8,0.2,,9.6
2021-06-04,18.5,13.3,23.6,,2.9,6.0,69.4,10.9,,2.6
2021-06-05,20.8,17.0,25.7,,3.3,5.5,68.1,8.4,,3.0
2021-06-06,23.0,18.4,28.2,,2.2,3.8,69.6,8.3,,3.8
2021-06-07,21.1,19.4,24.0,0.0,1.7,3.3,71.5,0.3,,7.8
2021-06-08,23.6,18.8,29.5,0.1,1.7,3.6,69.6,7.1,,5.4
2021-06-09,25.8,19.5,31.6,,1.6,3.4,59.1,9.9,,3.4
2021-06-10,24.9,20.5,29.8,6.1,2.2,5.4,68.5,1.3,,8.5
2021-06-11,21.5,19.9,24.4,4.6,2.8,5.7,84.5,1.8,,6.4
